ResourceID,GROUPID,CREATOR_APPELLATION_E82,DATE_OF_CREATION_E50,DESCRIPTION_E62,DESCRIPTION_TYPE_E55,EXTERNAL_XREF_E42,EXTERNAL_XREF_TYPE_E55,FILE_PATH_E62,INFORMATION_CARRIER_FORMAT_TYPE_E55,INFORMATION_RESOURCE_TYPE_E55,THUMBNAIL_E62,TITLE_E41,TITLE_TYPE_E55
QV40_image_4.jpg,RESOURCE_CREATION_EVENT.E65-104,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV40_image_4.jpg,THUMBNAIL.E62-104,,,,,,,,,,QV40_image_4_thmbnl.jpg,,
QV40_image_4.jpg,TITLE.E41-104,,,,,,,,,,,QV40_image_4,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV40_image_5.jpg,DESCRIPTION.E62-105,,,"Rear chamber (E), west wall",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV40_image_5.jpg,EXTERNAL_RESOURCE.E1-105,,,,,EGY.QV.2006DEC.t40.24.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV40_image_5.jpg,FILE_PATH.E62-105,,,,,,,QV40_image_5.jpg,,,,,
QV40_image_5.jpg,INFORMATION_CARRIER.E84-105,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV40_image_5.jpg,RESOURCE_CREATION_EVENT.E65-105,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV40_image_5.jpg,THUMBNAIL.E62-105,,,,,,,,,,QV40_image_5_thmbnl.jpg,,
QV40_image_5.jpg,TITLE.E41-105,,,,,,,,,,,QV40_image_5,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV40_image_6.jpg,DESCRIPTION.E62-106,,,Area of blue paint in chamber (G) appear abraded and faded.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV40_image_6.jpg,EXTERNAL_RESOURCE.E1-106,,,,,EGY.QV.2006DEC.t40.36.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV40_image_6.jpg,FILE_PATH.E62-106,,,,,,,QV40_image_6.jpg,,,,,
QV40_image_6.jpg,INFORMATION_CARRIER.E84-106,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV40_image_6.jpg,RESOURCE_CREATION_EVENT.E65-106,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV40_image_6.jpg,THUMBNAIL.E62-106,,,,,,,,,,QV40_image_6_thmbnl.jpg,,
QV40_image_6.jpg,TITLE.E41-106,,,,,,,,,,,QV40_image_6,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV40_image_7.jpg,DESCRIPTION.E62-107,,,Area of green paint in chamber (G) looks like it has been consolidated with an adhesive causing darkening of the surface.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV40_image_7.jpg,EXTERNAL_RESOURCE.E1-107,,,,,EGY.QV.2006DEC.t40.37.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV40_image_7.jpg,FILE_PATH.E62-107,,,,,,,QV40_image_7.jpg,,,,,
QV40_image_7.jpg,INFORMATION_CARRIER.E84-107,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV40_image_7.jpg,RESOURCE_CREATION_EVENT.E65-107,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV40_image_7.jpg,THUMBNAIL.E62-107,,,,,,,,,,QV40_image_7_thmbnl.jpg,,
QV40_image_7.jpg,TITLE.E41-107,,,,,,,,,,,QV40_image_7,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV40_image_8.jpg,DESCRIPTION.E62-108,,,"General view of pillared chamber (C), facing the southeast corner. Only the base of the western pillar survives. The large areas of loss on walls and ceilings in this tomb might be an indication of past flood damage.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV40_image_8.jpg,EXTERNAL_RESOURCE.E1-108,,,,,EGY.QV.t40.13.'06Mar.JBell.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV40_image_8.jpg,FILE_PATH.E62-108,,,,,,,QV40_image_8.jpg,,,,,
QV40_image_8.jpg,INFORMATION_CARRIER.E84-108,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV40_image_8.jpg,RESOURCE_CREATION_EVENT.E65-108,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV40_image_8.jpg,THUMBNAIL.E62-108,,,,,,,,,,QV40_image_8_thmbnl.jpg,,
QV40_image_8.jpg,TITLE.E41-108,,,,,,,,,,,QV40_image_8,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV40_TMP_drawing_1.jpg,EXTERNAL_RESOURCE.E1-322,,,,,QV 40 sheet1.CEDAE labels.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV40_TMP_drawing_1.jpg,FILE_PATH.E62-322,,,,,,,QV40_TMP_drawing_1.jpg,,,,,
QV40_TMP_drawing_1.jpg,INFORMATION_CARRIER.E84-322,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV40_TMP_drawing_1.jpg,RESOURCE_CREATION_EVENT.E65-322,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV40_TMP_drawing_1.jpg,THUMBNAIL.E62-322,,,,,,,,,,QV40_TMP_drawing_1_thmbnl.jpg,,
QV40_TMP_drawing_1.jpg,TITLE.E41-322,,,,,,,,,,,QV40_TMP_drawing_1,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV40_TMP_drawing_2.jpg,EXTERNAL_RESOURCE.E1-323,,,,,QV 40 sheet2.CEDAE labels.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV40_TMP_drawing_2.jpg,FILE_PATH.E62-323,,,,,,,QV40_TMP_drawing_2.jpg,,,,,
QV40_TMP_drawing_2.jpg,INFORMATION_CARRIER.E84-323,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV40_TMP_drawing_2.jpg,RESOURCE_CREATION_EVENT.E65-323,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV40_TMP_drawing_2.jpg,THUMBNAIL.E62-323,,,,,,,,,,QV40_TMP_drawing_2_thmbnl.jpg,,
QV40_TMP_drawing_2.jpg,TITLE.E41-323,,,,,,,,,,,QV40_TMP_drawing_2,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV41_image_1.jpg,DESCRIPTION.E62-109,,,Entrance ramp (A) and entrance (B). Modern masonry walls have been constructed along the ramp.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV41_image_1.jpg,EXTERNAL_RESOURCE.E1-109,,,,,EGY.QV.t41.1.05Jan.DMyers.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV41_image_1.jpg,FILE_PATH.E62-109,,,,,,,QV41_image_1.jpg,,,,,
QV41_image_1.jpg,INFORMATION_CARRIER.E84-109,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV41_image_1.jpg,RESOURCE_CREATION_EVENT.E65-109,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV41_image_1.jpg,THUMBNAIL.E62-109,,,,,,,,,,QV41_image_1_thmbnl.jpg,,
QV41_image_1.jpg,TITLE.E41-109,,,,,,,,,,,QV41_image_1,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV41_image_2.jpg,DESCRIPTION.E62-110,,,Entrance of tomb with stacked rubble to prevent visitor access. Glass panel from QV 44 is placed up against ramp wall (A).,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV41_image_2.jpg,EXTERNAL_RESOURCE.E1-110,,,,,EGY.QV.t41.45.07Feb.SCA-GCI.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV41_image_2.jpg,FILE_PATH.E62-110,,,,,,,QV41_image_2.jpg,,,,,
QV41_image_2.jpg,INFORMATION_CARRIER.E84-110,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV41_image_2.jpg,RESOURCE_CREATION_EVENT.E65-110,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV41_image_2.jpg,THUMBNAIL.E62-110,,,,,,,,,,QV41_image_2_thmbnl.jpg,,
QV41_image_2.jpg,TITLE.E41-110,,,,,,,,,,,QV41_image_2,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV41_TMP_drawing_1.jpg,EXTERNAL_RESOURCE.E1-324,,,,,QV 41 sheet1.CEDAE labels.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV41_TMP_drawing_1.jpg,FILE_PATH.E62-324,,,,,,,QV41_TMP_drawing_1.jpg,,,,,
QV41_TMP_drawing_1.jpg,INFORMATION_CARRIER.E84-324,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV41_TMP_drawing_1.jpg,RESOURCE_CREATION_EVENT.E65-324,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV41_TMP_drawing_1.jpg,THUMBNAIL.E62-324,,,,,,,,,,QV41_TMP_drawing_1_thmbnl.jpg,,
QV41_TMP_drawing_1.jpg,TITLE.E41-324,,,,,,,,,,,QV41_TMP_drawing_1,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV41_TMP_drawing_2.jpg,EXTERNAL_RESOURCE.E1-325,,,,,QV 41 sheet2.CEDAE labels.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV41_TMP_drawing_2.jpg,FILE_PATH.E62-325,,,,,,,QV41_TMP_drawing_2.jpg,,,,,
QV41_TMP_drawing_2.jpg,INFORMATION_CARRIER.E84-325,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV41_TMP_drawing_2.jpg,RESOURCE_CREATION_EVENT.E65-325,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV41_TMP_drawing_2.jpg,THUMBNAIL.E62-325,,,,,,,,,,QV41_TMP_drawing_2_thmbnl.jpg,,
QV41_TMP_drawing_2.jpg,TITLE.E41-325,,,,,,,,,,,QV41_TMP_drawing_2,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV42_image_1.jpg,DESCRIPTION.E62-111,,,Ramp and entrance.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV42_image_1.jpg,EXTERNAL_RESOURCE.E1-111,,,,,EGY.QV.2006DEC.t42.01.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV42_image_1.jpg,FILE_PATH.E62-111,,,,,,,QV42_image_1.jpg,,,,,
QV42_image_1.jpg,INFORMATION_CARRIER.E84-111,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV42_image_1.jpg,RESOURCE_CREATION_EVENT.E65-111,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV42_image_1.jpg,THUMBNAIL.E62-111,,,,,,,,,,QV42_image_1_thmbnl.jpg,,
QV42_image_1.jpg,TITLE.E41-111,,,,,,,,,,,QV42_image_1,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV42_image_2.jpg,DESCRIPTION.E62-112,,,Original Schiaparelli plaque in situ.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV42_image_2.jpg,EXTERNAL_RESOURCE.E1-112,,,,,EGY.QV.2006DEC.t42.03.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV42_image_2.jpg,FILE_PATH.E62-112,,,,,,,QV42_image_2.jpg,,,,,
QV42_image_2.jpg,INFORMATION_CARRIER.E84-112,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV42_image_2.jpg,RESOURCE_CREATION_EVENT.E65-112,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV42_image_2.jpg,THUMBNAIL.E62-112,,,,,,,,,,QV42_image_2_thmbnl.jpg,,
QV42_image_2.jpg,TITLE.E41-112,,,,,,,,,,,QV42_image_2,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV42_image_3.jpg,DESCRIPTION.E62-113,,,Burial chamber (E) looking west (north side) showing barrel vaulting of ceiling.  Note white accretions on wall painting surfaces of the ceiling which are deposits of bat urine.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV42_image_3.jpg,EXTERNAL_RESOURCE.E1-113,,,,,EGY.QV.2006DEC.t42.19.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV42_image_3.jpg,FILE_PATH.E62-113,,,,,,,QV42_image_3.jpg,,,,,
QV42_image_3.jpg,INFORMATION_CARRIER.E84-113,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV42_image_3.jpg,RESOURCE_CREATION_EVENT.E65-113,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV42_image_3.jpg,THUMBNAIL.E62-113,,,,,,,,,,QV42_image_3_thmbnl.jpg,,
QV42_image_3.jpg,TITLE.E41-113,,,,,,,,,,,QV42_image_3,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV42_image_4.jpg,DESCRIPTION.E62-114,,,Corridor (C) looking south. Note line of  blackening that rises up toward exterior door.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV42_image_4.jpg,EXTERNAL_RESOURCE.E1-114,,,,,EGY.QV.2006DEC.t42.13.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV42_image_4.jpg,FILE_PATH.E62-114,,,,,,,QV42_image_4.jpg,,,,,
QV42_image_4.jpg,INFORMATION_CARRIER.E84-114,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV42_image_4.jpg,RESOURCE_CREATION_EVENT.E65-114,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV42_image_4.jpg,THUMBNAIL.E62-114,,,,,,,,,,QV42_image_4_thmbnl.jpg,,
QV42_image_4.jpg,TITLE.E41-114,,,,,,,,,,,QV42_image_4,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV42_image_5.jpg,DESCRIPTION.E62-115,,,Blackening from fire is worse higher up the walls and on the ceiling of corridor (C).  Lower parts of the walls have escaped the damage.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV42_image_5.jpg,EXTERNAL_RESOURCE.E1-115,,,,,EGY.QV.2007FEB.t42.12.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV42_image_5.jpg,FILE_PATH.E62-115,,,,,,,QV42_image_5.jpg,,,,,
QV42_image_5.jpg,INFORMATION_CARRIER.E84-115,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV42_image_5.jpg,RESOURCE_CREATION_EVENT.E65-115,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV42_image_5.jpg,THUMBNAIL.E62-115,,,,,,,,,,QV42_image_5_thmbnl.jpg,,
QV42_image_5.jpg,TITLE.E41-115,,,,,,,,,,,QV42_image_5,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV42_image_6.jpg,DESCRIPTION.E62-116,,,Possible intentional damage of figures can be seen in the burial chamber (E).,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV42_image_6.jpg,EXTERNAL_RESOURCE.E1-116,,,,,EGP.08Feb.t42.07.MDemas.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV42_image_6.jpg,FILE_PATH.E62-116,,,,,,,QV42_image_6.jpg,,,,,
QV42_image_6.jpg,INFORMATION_CARRIER.E84-116,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV42_image_6.jpg,RESOURCE_CREATION_EVENT.E65-116,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV42_image_6.jpg,THUMBNAIL.E62-116,,,,,,,,,,QV42_image_6_thmbnl.jpg,,
QV42_image_6.jpg,TITLE.E41-116,,,,,,,,,,,QV42_image_6,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV42_image_7.jpg,DESCRIPTION.E62-117,,,Large dark splotches are attributed to bat activity.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV42_image_7.jpg,EXTERNAL_RESOURCE.E1-117,,,,,EGY.QV.2006DEC.t42.32.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV42_image_7.jpg,FILE_PATH.E62-117,,,,,,,QV42_image_7.jpg,,,,,
QV42_image_7.jpg,INFORMATION_CARRIER.E84-117,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV42_image_7.jpg,RESOURCE_CREATION_EVENT.E65-117,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV42_image_7.jpg,THUMBNAIL.E62-117,,,,,,,,,,QV42_image_7_thmbnl.jpg,,
QV42_image_7.jpg,TITLE.E41-117,,,,,,,,,,,QV42_image_7,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV42_TMP_drawing_1.jpg,EXTERNAL_RESOURCE.E1-326,,,,,QV 42 sheet1.CEDAE labels.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV42_TMP_drawing_1.jpg,FILE_PATH.E62-326,,,,,,,QV42_TMP_drawing_1.jpg,,,,,
QV42_TMP_drawing_1.jpg,INFORMATION_CARRIER.E84-326,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV42_TMP_drawing_1.jpg,RESOURCE_CREATION_EVENT.E65-326,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV42_TMP_drawing_1.jpg,THUMBNAIL.E62-326,,,,,,,,,,QV42_TMP_drawing_1_thmbnl.jpg,,
QV42_TMP_drawing_1.jpg,TITLE.E41-326,,,,,,,,,,,QV42_TMP_drawing_1,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV42_TMP_drawing_2.jpg,EXTERNAL_RESOURCE.E1-327,,,,,QV 42 sheet2.CEDAE labels.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV42_TMP_drawing_2.jpg,FILE_PATH.E62-327,,,,,,,QV42_TMP_drawing_2.jpg,,,,,
QV42_TMP_drawing_2.jpg,INFORMATION_CARRIER.E84-327,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV42_TMP_drawing_2.jpg,RESOURCE_CREATION_EVENT.E65-327,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV42_TMP_drawing_2.jpg,THUMBNAIL.E62-327,,,,,,,,,,QV42_TMP_drawing_2_thmbnl.jpg,,
QV42_TMP_drawing_2.jpg,TITLE.E41-327,,,,,,,,,,,QV42_TMP_drawing_2,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV43_image_1.jpg,DESCRIPTION.E62-118,,,Approach to ramp (A) and entrance doorway (B) with modern masonry wall.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV43_image_1.jpg,EXTERNAL_RESOURCE.E1-118,,,,,EGY.QV.2006DEC.t43.01.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV43_image_1.jpg,FILE_PATH.E62-118,,,,,,,QV43_image_1.jpg,,,,,
QV43_image_1.jpg,INFORMATION_CARRIER.E84-118,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV43_image_1.jpg,RESOURCE_CREATION_EVENT.E65-118,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV43_image_1.jpg,THUMBNAIL.E62-118,,,,,,,,,,QV43_image_1_thmbnl.jpg,,
QV43_image_1.jpg,TITLE.E41-118,,,,,,,,,,,QV43_image_1,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV43_image_2.jpg,DESCRIPTION.E62-119,,,Italian-mission plaque in situ at entrance.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV43_image_2.jpg,EXTERNAL_RESOURCE.E1-119,,,,,EGY.QV.2006DEC.t43.03.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV43_image_2.jpg,FILE_PATH.E62-119,,,,,,,QV43_image_2.jpg,,,,,
QV43_image_2.jpg,INFORMATION_CARRIER.E84-119,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV43_image_2.jpg,RESOURCE_CREATION_EVENT.E65-119,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV43_image_2.jpg,THUMBNAIL.E62-119,,,,,,,,,,QV43_image_2_thmbnl.jpg,,
QV43_image_2.jpg,TITLE.E41-119,,,,,,,,,,,QV43_image_2,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV43_image_3.jpg,DESCRIPTION.E62-120,,,Only the backgrounds were selectively cleaned in rear chamber (I) leaving a silhouette of the figures.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV43_image_3.jpg,EXTERNAL_RESOURCE.E1-120,,,,,EGY.QV.t43.17.'06Mar.JBell.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV43_image_3.jpg,FILE_PATH.E62-120,,,,,,,QV43_image_3.jpg,,,,,
QV43_image_3.jpg,INFORMATION_CARRIER.E84-120,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV43_image_3.jpg,RESOURCE_CREATION_EVENT.E65-120,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV43_image_3.jpg,THUMBNAIL.E62-120,,,,,,,,,,QV43_image_3_thmbnl.jpg,,
QV43_image_3.jpg,TITLE.E41-120,,,,,,,,,,,QV43_image_3,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV43_image_4.jpg,DESCRIPTION.E62-121,,,Detail of figure from first corridor (C).  The paintings were less blackened in this area of the tomb.  Note loss of black areas on wig of figure and abraded look of surface.  Painting has been cleaned.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV43_image_4.jpg,EXTERNAL_RESOURCE.E1-121,,,,,EGY.QV.2006DEC.t43.14.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV43_image_4.jpg,FILE_PATH.E62-121,,,,,,,QV43_image_4.jpg,,,,,
QV43_image_4.jpg,INFORMATION_CARRIER.E84-121,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV43_image_4.jpg,RESOURCE_CREATION_EVENT.E65-121,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV43_image_4.jpg,THUMBNAIL.E62-121,,,,,,,,,,QV43_image_4_thmbnl.jpg,,
QV43_image_4.jpg,TITLE.E41-121,,,,,,,,,,,QV43_image_4,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV43_image_5.jpg,DESCRIPTION.E62-122,,,Detail of figure from second corridor (E) note how background was selectively cleaned.  All paint was removed from the background.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV43_image_5.jpg,EXTERNAL_RESOURCE.E1-122,,,,,EGY.QV.2007FEB.t43.08.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV43_image_5.jpg,FILE_PATH.E62-122,,,,,,,QV43_image_5.jpg,,,,,
QV43_image_5.jpg,INFORMATION_CARRIER.E84-122,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV43_image_5.jpg,RESOURCE_CREATION_EVENT.E65-122,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV43_image_5.jpg,THUMBNAIL.E62-122,,,,,,,,,,QV43_image_5_thmbnl.jpg,,
QV43_image_5.jpg,TITLE.E41-122,,,,,,,,,,,QV43_image_5,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV43_image_6.jpg,DESCRIPTION.E62-123,,,Note shiny surface of blackened decoration in chamber (E).,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV43_image_6.jpg,EXTERNAL_RESOURCE.E1-123,,,,,EGY.QV.2007FEB.t43.05.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV43_image_6.jpg,FILE_PATH.E62-123,,,,,,,QV43_image_6.jpg,,,,,
QV43_image_6.jpg,INFORMATION_CARRIER.E84-123,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV43_image_6.jpg,RESOURCE_CREATION_EVENT.E65-123,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV43_image_6.jpg,THUMBNAIL.E62-123,,,,,,,,,,QV43_image_6_thmbnl.jpg,,
QV43_image_6.jpg,TITLE.E41-123,,,,,,,,,,,QV43_image_6,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV43_image_7.jpg,DESCRIPTION.E62-124,,,Only the backgrounds were selectively cleaned in the second corridor (E) leaving a silhouette of the figures.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
QV43_image_7.jpg,EXTERNAL_RESOURCE.E1-124,,,,,EGY.QV.2006DEC.t43.50.LWong.d.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV43_image_7.jpg,FILE_PATH.E62-124,,,,,,,QV43_image_7.jpg,,,,,
QV43_image_7.jpg,INFORMATION_CARRIER.E84-124,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV43_image_7.jpg,RESOURCE_CREATION_EVENT.E65-124,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV43_image_7.jpg,THUMBNAIL.E62-124,,,,,,,,,,QV43_image_7_thmbnl.jpg,,
QV43_image_7.jpg,TITLE.E41-124,,,,,,,,,,,QV43_image_7,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
QV43_TMP_drawing_1.jpg,EXTERNAL_RESOURCE.E1-328,,,,,QV 43 sheet1.CEDAE labels.jpg,4d0340fe-3e70-4348-9e9b-c039d646b762,,,,,,
QV43_TMP_drawing_1.jpg,FILE_PATH.E62-328,,,,,,,QV43_TMP_drawing_1.jpg,,,,,
QV43_TMP_drawing_1.jpg,INFORMATION_CARRIER.E84-328,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
QV43_TMP_drawing_1.jpg,RESOURCE_CREATION_EVENT.E65-328,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
QV43_TMP_drawing_1.jpg,THUMBNAIL.E62-328,,,,,,,,,,QV43_TMP_drawing_1_thmbnl.jpg,,
QV43_TMP_drawing_1.jpg,TITLE.E41-328,,,,,,,,,,,QV43_TMP_drawing_1,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
