ResourceID,GROUPID,ADDRESS_TYPE_E55,ADMINISTRATIVE_SUBDIVISION_E48,ADMINISTRATIVE_SUBDIVISION_TYPE_E55,ANCILLARY_FEATURE_TYPE_E55,BEGINNING_OF_EXISTENCE_TYPE_E55,COMPONENT_TYPE_E55,CONDITION_DESCRIPTION_E62,CONDITION_TYPE_E55,CONSTRUCTION_TECHNIQUE_E55,CULTURAL_PERIOD_E55,DATE_CONDITION_ASSESSED_E49,DATE_EVALUATED_E49,DESCRIPTION_E62,DESCRIPTION_OF_LOCATION_E62,DESCRIPTION_TYPE_E55,DESIGNATION_OR_PROTECTION_FROM_DATE_E49,END_DATE_OF_EXISTENCE_E49,END_OF_EXISTENCE_TYPE_E55,EXTERNAL_XREF_E42,EXTERNAL_XREF_TYPE_E55,FROM_DATE_E49,GEOMETRY_QUALIFIER_E55,HERITAGE_RESOURCE_TYPE_E55,HERITAGE_RESOURCE_USE_TYPE_E55,INTEGRITY_TYPE_E55,KEYWORD_E55,MANAGEMENT_RECOMMENDATION_E89,MATERIAL_E57,MODIFICATION_DESCRIPTION_E62,MODIFICATION_TYPE_E55,NAME_E41,NAME_TYPE_E55,PERIOD_OF_SIGNIFICANCE_FROM_DATE_E49,PERIOD_OF_SIGNIFICANCE_TO_DATE_E49,PLACE_ADDRESS_E45,REASONS_E62,RECOMMENDATION_TYPE_E55,RESOURCE_TYPE_CLASSIFICATION_E55,SETTING_TYPE_E55,SPATIAL_COORDINATES_GEOMETRY_E47,START_DATE_OF_EXISTENCE_E49,STATUS_E55,STYLE_E55,TO_DATE_E49,TYPE_OF_DESIGNATION_OR_PROTECTION_E55,UNIT_OF_MEASUREMENT_E55,VALUE_OF_MEASUREMENT_E60,PHOTO
HCM-707,NAME.E41-10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Historic-Cultural Monument No. 707,726d46f0-5780-422d-8116-fd25e5dd5aee,,,,,,,,,,,,,,,,
HCM-707,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,11ef09c8-d798-4121-8c4e-9e90b58ea18c,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,0a890d69-fb50-4ce2-83b0-cfe1aca1de8c,,,,,
HCM-707,PROTECTION_EVENT.E65-7,,,,,,,,,,,,,,,,3/15/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a64724-fdf6-4281-85ca-48007c09bd74,,,
HCM-707,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
HCM-762,ADMINISTRATIVE_SUBDIVISION.E48-1-1222,fca22099-63d5-49eb-9e25-702d5efe663c,Hollywood Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5121 W FRANKLIN AVE,,,,,"MULTIPOLYGON (((-118.30126468342118 34.105951201000934,-118.3010958801396 34.105951649202275,-118.30109524520397 34.105793675217164,-118.30109464320563 34.105635673671948,-118.30109402143499 34.10548135433465,-118.30114631998764 34.105482927696904,-118.3013418059062 34.105489447456627,-118.30134363441337 34.105950976665063,-118.30126468342118 34.105951201000934)))",,,,,,,,
HCM-762,BEGINNING_OF_EXISTENCE.E63-2,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1927,,,,,,,
HCM-762,DESCRIPTION.E62-656,,,,,,,,,,,,,"The property meets the criteria for HCM designation because it reflects the 'broad cultural, economic, or social history of the nation, state, or community.' It embodied the spirit of early 20th century Los Angeles with the fledgling film industry, inspiring a myriad of original 'fantasy' architectural creations.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-762,EVALUATION_CRITERIA_ASSIGNMENT.E13-656,,,,,,,,,,,,6/9/2014,,,,,,,,,,,,,,,,,,,,,1/1/1927,,,"The property meets the criteria for HCM designation because it reflects the G+ç-úbroad cultural, economic, or social history of the nation, state, or community.' It embodied the spirit of early 20th century Los Angeles with the fledgling film industry, inspiring a myriad of original 'fantasy' architectural creations.",,,,,,a45fb922-72db-4b77-b340-31e234079389,,,,,,
HCM-762,EVALUATION_CRITERIA_ASSIGNMENT.E13-657,,,,,,,,,,,,8/1/2014,,,,,,,,,,,,,,,,,,,,,1/1/1927,,,"The property meets the criteria for HCM designation because it embodies the ''distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction,'' as an example of Mayan-influenced Modern architecture. It is also associated with the ''notable work of a master builder, designer, or architect,'' as a work by the master architect Frank Lloyd Wright, Jr. (Lloyd Wright). The property meets Criterion C for National Register designation for similar reasons.",,,,,,e3fcaa2d-6111-4aad-8735-480279d960cc,,,,,,
HCM-762,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,HCM-762,a152b4b5-8e1f-42df-b275-2506dbcfcd25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-762,EXTERNAL_RESOURCE.E1-11-790,,,,,,,,,,,,,,,,,,,150A195   126,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-762,EXTERNAL_RESOURCE.E1-2,,,,,,,,,,,,,,,,,,,773882,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-762,EXTERNAL_RESOURCE.E1-3,,,,,,,,,,,,,,,,,,,762,132292ce-3209-4e4b-9341-a18fe44e21fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-762,EXTERNAL_RESOURCE.E1-4,,,,,,,,,,,,,,,,,,,71000151,745107d3-1257-47e6-8900-4498aa4f405e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-762,KEYWORD.E55-0,,,,,,,,,,,,,,,,,,,,,,,,,,45ffc5a9-cf34-4844-b06f-d3204c25e757,,,,,,,,,,,,,,,,,,,,,,
HCM-762,NAME.E41-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Sowden House,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
HCM-762,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sowden House,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,
HCM-762,NAME.E41-10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Historic-Cultural Monument No. 762,726d46f0-5780-422d-8116-fd25e5dd5aee,,,,,,,,,,,,,,,,
HCM-762,NAME.E41-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lloyd Wright/Sowden House,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,
HCM-762,NAME.E41-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Sowden House,f7aecc0c-9022-440f-a934-7c9456281fd1,,,,,,,,,,,,,,,,
HCM-762,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,11ef09c8-d798-4121-8c4e-9e90b58ea18c,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,8881d66b-a306-4541-a83c-a83b5938af1f,,,,,
HCM-762,PROTECTION_EVENT.E65-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d60fd0f-5655-4641-95e3-241162e52ec3,,,
HCM-762,PROTECTION_EVENT.E65-7,,,,,,,,,,,,,,,,8/13/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a64724-fdf6-4281-85ca-48007c09bd74,,,
HCM-762,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
HCM-831,ADMINISTRATIVE_SUBDIVISION.E48-1-107,fca22099-63d5-49eb-9e25-702d5efe663c,Silver Lake - Echo Park - Elysian Valley Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038 N GRIFFITH PARK BLVD,,,,,"MULTIPOLYGON (((-118.27306072132495 34.098310403134967,-118.27253278751687 34.098392574960997,-118.27257708719677 34.098282587466976,-118.27308803664415 34.098198695193034,-118.27314620629143 34.098189138493751,-118.27310490625061 34.098246415152715,-118.27306476421009 34.098304293713326,-118.27306072132495 34.098310403134967)))",,,,,,,,
HCM-831,BEGINNING_OF_EXISTENCE.E63-2,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1939,,,,,,,
HCM-831,DESCRIPTION.E62-892,,,,,,,,,,,,,"The property meets the following criteria for HCM designation it embodies the 'distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction,' as an example International style architecture. It is also associated with the 'notable work of a master builder, designer, or architect,' as a work by the master architect Rudolph Schindler.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-831,EVALUATION_CRITERIA_ASSIGNMENT.E13-892,,,,,,,,,,,,7/8/2014,,,,,,,,,,,,,,,,,,,,,1/1/1939,,,"The property meets the following criteria for HCM designation it embodies the 'distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction,' as an example International style architecture. It is also associated with the 'notable work of a master builder, designer, or architect,' as a work by the master architect Rudolph Schindler.",,,,,,a45fb922-72db-4b77-b340-31e234079389,,,,,,
HCM-831,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,HCM-831,a152b4b5-8e1f-42df-b275-2506dbcfcd25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-831,EXTERNAL_RESOURCE.E1-11-895,,,,,,,,,,,,,,,,,,,147A205   121,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-831,EXTERNAL_RESOURCE.E1-2,,,,,,,,,,,,,,,,,,,752944,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-831,EXTERNAL_RESOURCE.E1-3,,,,,,,,,,,,,,,,,,,831,132292ce-3209-4e4b-9341-a18fe44e21fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-831,KEYWORD.E55-0,,,,,,,,,,,,,,,,,,,,,,,,,,09daee30-fdac-4a34-ab92-00955b9e0dd6,,,,,,,,,,,,,,,,,,,,,,
HCM-831,NAME.E41-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luby and Anastasia Bubeshko Apartments,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
HCM-831,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anastasia Bubeshko Apartments,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,
HCM-831,NAME.E41-10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Historic-Cultural Monument No. 831,726d46f0-5780-422d-8116-fd25e5dd5aee,,,,,,,,,,,,,,,,
HCM-831,NAME.E41-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A. and Luby Bubeshko Apartments,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,
HCM-831,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,23fd9be3-c27b-414b-b0ce-4805b91c603e,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,c65660b3-16bb-481f-8777-8c0f25231b20,,,,,
HCM-831,PROTECTION_EVENT.E65-7,,,,,,,,,,,,,,,,1/25/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a64724-fdf6-4281-85ca-48007c09bd74,,,
HCM-831,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
HCM-851,ADMINISTRATIVE_SUBDIVISION.E48-1-154,fca22099-63d5-49eb-9e25-702d5efe663c,Southeast Los Angeles Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006 E 28TH ST,,,,,"MULTIPOLYGON (((-118.25746959286968 34.016900887278943,-118.25765742480012 34.016987099198865,-118.25742583541364 34.017351300670647,-118.25723800273552 34.017265033431514,-118.25709352657439 34.017198705502523,-118.25732508415476 34.016834559698879,-118.25746959286968 34.016900887278943)))",,,,,,,,
HCM-851,BEGINNING_OF_EXISTENCE.E63-2,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1926,,,,,,,
HCM-851,DESCRIPTION.E62-787,,,,,,,,,,,,,"The property meets the criteria for HCM designation because it reflects 'the broad cultural, political, economic or social history of the nation, state, or community' for its association with the Young Men's Christian Association (YMCA) and its contribution to the social and cultural history of the city of Los Angeles as the first YMCA for African Americans in Los Angeles. The property meets Criterion A for National Register designation for similar reasons. The period of significance end date is 1958, per the National Register nomination (an end date reason statement was not provided in the HCM or national application).",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-851,EVALUATION_CRITERIA_ASSIGNMENT.E13-787,,,,,,,,,,,,7/18/2014,,,,,,,,,,,,,,,,,,,,,1/1/1926,12/31/1958,,"The property meets the criteria for HCM designation because it reflects +óGé¼+ôthe broad cultural, political, economic or social history of the nation, state, or community' for its association with the Young Men's Christian Association (YMCA) and its contribution to the social and cultural history of the city of Los Angeles as the first YMCA for African Americans in Los Angeles. The property meets Criterion A for National Register designation for similar reasons. The period of significance end date is 1958, per the National Register nomination (an end date reason statement was not provided in the HCM or national application).",,,,,,e3fcaa2d-6111-4aad-8735-480279d960cc,,,,,,
HCM-851,EVALUATION_CRITERIA_ASSIGNMENT.E13-788,,,,,,,,,,,,7/30/2014,,,,,,,,,,,,,,,,,,,,,1/1/1926,,,"The property meets the criteria for HCM designation because it is associated with the ''notable work of a master builder, designer, or architect,'' as a work by master architect Paul R. Williams (1894-1980), one of the most noted practitioners of period revival architecture in Los Angeles and the first African American member of the American Institute of Architects (AIA).\nAlthough not nominated for it, the property further meets the criteria for HCM designation as an excellent example of Spanish Colonial Revival style architecture.",,,,,,a45fb922-72db-4b77-b340-31e234079389,,,,,,
HCM-851,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,HCM-851,a152b4b5-8e1f-42df-b275-2506dbcfcd25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-851,EXTERNAL_RESOURCE.E1-11-927,,,,,,,,,,,,,,,,,,,118-5A209 322,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-851,EXTERNAL_RESOURCE.E1-11-928,,,,,,,,,,,,,,,,,,,118-5A209 315,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-851,EXTERNAL_RESOURCE.E1-2,,,,,,,,,,,,,,,,,,,533660,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-851,EXTERNAL_RESOURCE.E1-3,,,,,,,,,,,,,,,,,,,851,132292ce-3209-4e4b-9341-a18fe44e21fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-851,EXTERNAL_RESOURCE.E1-4,,,,,,,,,,,,,,,,,,,9000145,745107d3-1257-47e6-8900-4498aa4f405e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-851,KEYWORD.E55-0,,,,,,,,,,,,,,,,,,,,,,,,,,09daee30-fdac-4a34-ab92-00955b9e0dd6,,,,,,,,,,,,,,,,,,,,,,
HCM-851,NAME.E41-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28th Street Y.M.C.A. Building,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
HCM-851,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28th Street YMCA,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,
HCM-851,NAME.E41-10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Historic-Cultural Monument No. 851,726d46f0-5780-422d-8116-fd25e5dd5aee,,,,,,,,,,,,,,,,
HCM-851,NAME.E41-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28th Street YMCA,f7aecc0c-9022-440f-a934-7c9456281fd1,,,,,,,,,,,,,,,,
HCM-851,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,cc542e78-d941-423f-adc3-da1a987ff564,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,72d512b1-974a-4d5c-800b-19eb6f680e18,,,,,
HCM-851,PHASE_TYPE_ASSIGNMENT.E17-2,,,,,,,,,,,,,,,,,,,,,,,da50b5d4-554b-4b0b-96ff-6d1cad359bd6,98fb7f40-6653-4ad8-800f-398fa8c3f976,,,,,,,,,,,,,,,,,,,,,,,,
HCM-851,PROTECTION_EVENT.E65-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d60fd0f-5655-4641-95e3-241162e52ec3,,,
HCM-851,PROTECTION_EVENT.E65-7,,,,,,,,,,,,,,,,9/27/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a64724-fdf6-4281-85ca-48007c09bd74,,,
HCM-851,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
HCM-892,ADMINISTRATIVE_SUBDIVISION.E48-1-350,fca22099-63d5-49eb-9e25-702d5efe663c,Silver Lake - Echo Park - Elysian Valley Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335 N HIDALGO AVE,,,,,"MULTIPOLYGON (((-118.25729077240021 34.098812535724768,-118.25729010510905 34.098949930900858,-118.25652815804725 34.098946247547786,-118.25654567971276 34.098918841511804,-118.25690708174938 34.098920601693045,-118.25690760287328 34.098810685581988,-118.25690823776077 34.098673290478935,-118.25729140674271 34.098675168098197,-118.25729077240021 34.098812535724768)))",,,,,,,,
HCM-892,BEGINNING_OF_EXISTENCE.E63-2,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1960,,,,,,,
HCM-892,DESCRIPTION.E62-966,,,,,,,,,,,,,"The property meets the criteria for HCM designation because it embodies the 'distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction,' as an example of International style residential architecture. The property was the first commission of architect Eric Lloyd Wright (born 1929) and built for Wright's brother Rupert Pole (1919-2006). Wright is the grandson of the famed architect Frank Lloyd Wright (1867-1959) and son of master architect Lloyd Wright (1890-1978). The HCM nomination lists the property's architectural style as Internationall; however it appears to more closely exemplify Mid-Century Modern architecture, exhibiting many of the style's character-defining features.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-892,EVALUATION_CRITERIA_ASSIGNMENT.E13-966,,,,,,,,,,,,7/30/2014,,,,,,,,,,,,,,,,,,,,,1/1/1960,,,"The property meets the criteria for HCM designation because it embodies the 'distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction,' as an example of International style residential architecture. The property was the first commission of architect Eric Lloyd Wright (born 1929) and built for Wright's brother Rupert Pole (1919-2006). Wright is the grandson of the famed architect Frank Lloyd Wright (1867-1959) and son of master architect Lloyd Wright (1890-1978). The HCM nomination lists the property's architectural style as Internationall; however it appears to more closely exemplify Mid-Century Modern architecture, exhibiting many of the style's character-defining features.",,,,,,a45fb922-72db-4b77-b340-31e234079389,,,,,,
HCM-892,EVALUATION_CRITERIA_ASSIGNMENT.E13-967,,,,,,,,,,,,7/30/2014,,,,,,,,,,,,,,,,,,,,,1/1/1960,12/31/1977,,"The property meets the criteria for HCM designation because it is identified with historic personages,'' as the home of  Anais Nin (1903-1977) and her spouse Rupert Pole (1919-2006). Nin was a noted writer and leader in the Women's Rights Movement of the 1960s and 1970s. Pole was the step-grandson of Frank Lloyd Wright and literay executor of Nin's work. During the 1960s and 1970s, the residence was a cultural gathering place for artists, writers, and teachers. The Period of Significance end date is not provided because this information was not available in the HCM application.\nAlthough not nominated for it, since the residence was a frequent gathering place for writers, artists, and teachers, the property also meets the criteria for HCM designation under the SurveyLA theme of Literature, Music and Art and sub-theme of Bohemians, Beats and Hippies: Gathering Places.",,,,,,a45fb922-72db-4b77-b340-31e234079389,,,,,,
HCM-892,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,HCM-892,a152b4b5-8e1f-42df-b275-2506dbcfcd25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-892,EXTERNAL_RESOURCE.E1-11-993,,,,,,,,,,,,,,,,,,,147A209    43,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-892,EXTERNAL_RESOURCE.E1-2,,,,,,,,,,,,,,,,,,,753396,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-892,EXTERNAL_RESOURCE.E1-3,,,,,,,,,,,,,,,,,,,892,132292ce-3209-4e4b-9341-a18fe44e21fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-892,KEYWORD.E55-0,,,,,,,,,,,,,,,,,,,,,,,,,,0c48b77c-690f-4b3c-9afb-bf355fbc9ec3,,,,,,,,,,,,,,,,,,,,,,
HCM-892,MODIFICATION_EVENT.E11-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Library and studio additions (Eric Lloyd Wright, 1982)",,,,,,,,,,,,,,,,,,,
HCM-892,NAME.E41-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nin-Pole Residence,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
HCM-892,NAME.E41-10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Historic-Cultural Monument No. 892,726d46f0-5780-422d-8116-fd25e5dd5aee,,,,,,,,,,,,,,,,
HCM-892,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,11ef09c8-d798-4121-8c4e-9e90b58ea18c,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,c65660b3-16bb-481f-8777-8c0f25231b20,,,,,
HCM-892,PROTECTION_EVENT.E65-7,,,,,,,,,,,,,,,,10/30/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a64724-fdf6-4281-85ca-48007c09bd74,,,
HCM-892,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
HCM-895,ADMINISTRATIVE_SUBDIVISION.E48-1-883,fca22099-63d5-49eb-9e25-702d5efe663c,Silver Lake - Echo Park - Elysian Valley Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422 N SILVER RIDGE AVE,,,,,"MULTIPOLYGON (((-118.25536861395021 34.100998316278179,-118.25475202362286 34.100994781541054,-118.25475251456061 34.100884865501314,-118.25475300357157 34.100774317454807,-118.25486396015775 34.100774852878956,-118.25532981948322 34.100777166831286,-118.25534928439129 34.100888277248679,-118.25536861395021 34.100998316278179)))",,,,,,,,
HCM-895,BEGINNING_OF_EXISTENCE.E63-2,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1926,,,,,,,
HCM-895,DESCRIPTION.E62-712,,,,,,,,,,,,,"The property meets the following criteria for HCM designation: As an excellent example of International style architecture, it 'embodies the distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction.' Designed by architect, Rudolph M. Schindler, it is the 'notable work of a master builder, designer, or architect.'",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-895,EVALUATION_CRITERIA_ASSIGNMENT.E13-712,,,,,,,,,,,,7/1/2014,,,,,,,,,,,,,,,,,,,,,1/1/1926,,,"The property meets the following criteria for HCM designation: As an excellent example of International style architecture, it +óGé¼+ôembodies the distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction.'  Designed by architect, Rudolph M. Schindler, it is the 'notable work of a master builder, designer, or architect.'",,,,,,a45fb922-72db-4b77-b340-31e234079389,,,,,,
HCM-895,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,HCM-895,a152b4b5-8e1f-42df-b275-2506dbcfcd25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-895,EXTERNAL_RESOURCE.E1-11-996,,,,,,,,,,,,,,,,,,,148-5A209 318,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-895,EXTERNAL_RESOURCE.E1-11-997,,,,,,,,,,,,,,,,,,,148-5A209 324,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-895,EXTERNAL_RESOURCE.E1-2,,,,,,,,,,,,,,,,,,,768459,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-895,EXTERNAL_RESOURCE.E1-3,,,,,,,,,,,,,,,,,,,895,132292ce-3209-4e4b-9341-a18fe44e21fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM-895,KEYWORD.E55-0,,,,,,,,,,,,,,,,,,,,,,,,,,45ffc5a9-cf34-4844-b06f-d3204c25e757,,,,,,,,,,,,,,,,,,,,,,
HCM-895,NAME.E41-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How House,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
HCM-895,NAME.E41-10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Historic-Cultural Monument No. 895,726d46f0-5780-422d-8116-fd25e5dd5aee,,,,,,,,,,,,,,,,
HCM-895,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,11ef09c8-d798-4121-8c4e-9e90b58ea18c,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,c65660b3-16bb-481f-8777-8c0f25231b20,,,,,
HCM-895,PROTECTION_EVENT.E65-7,,,,,,,,,,,,,,,,11/20/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a64724-fdf6-4281-85ca-48007c09bd74,,,
HCM-895,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
